,Company ID,Month,Exchange,Commodity Code,Rebates
29898,8938,2020-10-01,MNOP,YWV,-14090.7
29899,8938,2020-10-01,MNOP,YZL,-2415.0
29900,8938,2020-11-01,ABCD,GRH,-4766.65
29901,8938,2020-11-01,ABCD,KMS,-8430.7
29902,8938,2020-11-01,ABCD,KQI,-2925.2
29903,8938,2020-11-01,ABCD,MYF,-346.35
29904,8938,2020-11-01,ABCD,NCJ,-7529.6
29907,8938,2020-11-01,ABCD,TDS,-325.4
29908,8938,2020-11-01,ABCD,UFY,-2693.95
29909,8938,2020-11-01,EFGH,DCS,-94.8
29911,8938,2020-11-01,EFGH,WXG,-161.0
29914,8938,2020-11-01,IJKL,AFP,-19363.0
29915,8938,2020-11-01,IJKL,EFW,-6535.2
29917,8938,2020-11-01,MNOP,FLV,-9893.25
29919,8938,2020-11-01,MNOP,JHS,-2635.05
29920,8938,2020-11-01,MNOP,MOH,-8056.5
29922,8938,2020-11-01,MNOP,WBD,-2449.8
29924,8938,2020-11-01,MNOP,YWV,-13218.0
29925,8938,2020-11-01,MNOP,YZL,-1929.25
29926,8938,2020-12-01,ABCD,GRH,-3724.0
29927,8938,2020-12-01,ABCD,KMS,-9507.05
29928,8938,2020-12-01,ABCD,KQI,-2582.0
29929,8938,2020-12-01,ABCD,MYF,-120.15
29930,8938,2020-12-01,ABCD,NCJ,-7605.6
29933,8938,2020-12-01,ABCD,TDS,-97.8
29934,8938,2020-12-01,ABCD,UFY,-3522.05
29935,8938,2020-12-01,EFGH,DCS,-263.55
29938,8938,2020-12-01,EFGH,XSX,-28.2
29940,8938,2020-12-01,IJKL,AFP,-14772.5
29941,8938,2020-12-01,IJKL,EFW,-7252.0
29943,8938,2020-12-01,MNOP,FLV,-8363.25
29945,8938,2020-12-01,MNOP,JHS,-2545.35
29946,8938,2020-12-01,MNOP,MOH,-7883.5
29948,8938,2020-12-01,MNOP,WBD,-2484.2
29950,8938,2020-12-01,MNOP,YWV,-13170.0
29951,8938,2020-12-01,MNOP,YZL,-1737.25
29952,8938,2021-01-01,ABCD,GRH,-3748.85
29953,8938,2021-01-01,ABCD,KMS,-9275.0
29954,8938,2021-01-01,ABCD,KQI,-2682.0
29955,8938,2021-01-01,ABCD,MYF,-132.0
29956,8938,2021-01-01,ABCD,NCJ,-8622.8
29959,8938,2021-01-01,ABCD,TDS,-296.2
29960,8938,2021-01-01,ABCD,UFY,-4042.85
29961,8938,2021-01-01,EFGH,DCS,-467.7
29966,8938,2021-01-01,IJKL,AFP,-21626.0
29967,8938,2021-01-01,IJKL,EFW,-8712.8
29969,8938,2021-01-01,MNOP,FLV,-9730.8
29971,8938,2021-01-01,MNOP,JHS,-3249.75
29972,8938,2021-01-01,MNOP,MOH,-7322.5
29974,8938,2021-01-01,MNOP,WBD,-2866.2
29976,8938,2021-01-01,MNOP,YWV,-10204.8
29977,8938,2021-01-01,MNOP,YZL,-1950.5
29978,8938,2021-02-01,ABCD,GRH,-5279.75
29979,8938,2021-02-01,ABCD,KMS,-9626.75
29980,8938,2021-02-01,ABCD,KQI,-2835.0
29981,8938,2021-02-01,ABCD,MYF,-2146.35
29982,8938,2021-02-01,ABCD,NCJ,-10809.6
29985,8938,2021-02-01,ABCD,TDS,-792.0
29986,8938,2021-02-01,ABCD,UFY,-2274.65
29987,8938,2021-02-01,EFGH,DCS,-167.7
29989,8938,2021-02-01,EFGH,WXG,-244.4
29990,8938,2021-02-01,EFGH,XSX,-1106.2
29992,8938,2021-02-01,IJKL,AFP,-17771.0
29993,8938,2021-02-01,IJKL,EFW,-6545.6
29995,8938,2021-02-01,MNOP,FLV,-9569.25
29997,8938,2021-02-01,MNOP,JHS,-3702.6
29998,8938,2021-02-01,MNOP,MOH,-8378.5
30000,8938,2021-02-01,MNOP,WBD,-2658.2
30002,8938,2021-02-01,MNOP,YWV,-12509.1
30003,8938,2021-02-01,MNOP,YZL,-2585.75
30004,8938,2021-03-01,ABCD,GRH,-6601.7
30005,8938,2021-03-01,ABCD,KMS,-13457.4
30006,8938,2021-03-01,ABCD,KQI,-3987.0
30007,8938,2021-03-01,ABCD,MYF,-2157.15
30008,8938,2021-03-01,ABCD,NCJ,-11424.4
30009,8938,2021-03-01,ABCD,QEK,-106.5
30011,8938,2021-03-01,ABCD,TDS,-1323.6
30012,8938,2021-03-01,ABCD,UFY,-5420.45
30013,8938,2021-03-01,EFGH,DCS,-973.05
30015,8938,2021-03-01,EFGH,WXG,-781.0
30016,8938,2021-03-01,EFGH,XSX,-816.2
30018,8938,2021-03-01,IJKL,AFP,-27375.5
30019,8938,2021-03-01,IJKL,EFW,-9553.2
30021,8938,2021-03-01,MNOP,FLV,-16708.5
30023,8938,2021-03-01,MNOP,JHS,-3978.15
30024,8938,2021-03-01,MNOP,MOH,-12009.0
30026,8938,2021-03-01,MNOP,WBD,-3789.8
30028,8938,2021-03-01,MNOP,YWV,-14149.2
30029,8938,2021-03-01,MNOP,YZL,-3317.0
30030,8938,2021-04-01,ABCD,GRH,-3943.1
30031,8938,2021-04-01,ABCD,KMS,-9116.15
30032,8938,2021-04-01,ABCD,KQI,-2595.2
30033,8938,2021-04-01,ABCD,MYF,-774.6
30034,8938,2021-04-01,ABCD,NCJ,-8916.4
30037,8938,2021-04-01,ABCD,TDS,-16.7
30038,8938,2021-04-01,ABCD,UFY,-2168.25
30039,8938,2021-04-01,EFGH,DCS,-93.45
30044,8938,2021-04-01,IJKL,AFP,-14411.0
30045,8938,2021-04-01,IJKL,EFW,-7878.4
30047,8938,2021-04-01,MNOP,FLV,-10386.45
30049,8938,2021-04-01,MNOP,JHS,-3067.65
30050,8938,2021-04-01,MNOP,MOH,-5991.5
30052,8938,2021-04-01,MNOP,WBD,-2376.4
30054,8938,2021-04-01,MNOP,YWV,-9158.4
30055,8938,2021-04-01,MNOP,YZL,-2214.25
30056,8938,2021-05-01,ABCD,GRH,-4522.0
30057,8938,2021-05-01,ABCD,KMS,-7196.25
30058,8938,2021-05-01,ABCD,KQI,-2178.0
30060,8938,2021-05-01,ABCD,NCJ,-7634.4
30063,8938,2021-05-01,ABCD,TDS,-386.0
30064,8938,2021-05-01,ABCD,UFY,-2510.55
30070,8938,2021-05-01,IJKL,AFP,-17890.5
30071,8938,2021-05-01,IJKL,EFW,-6857.6
30073,8938,2021-05-01,MNOP,FLV,-8984.7
30075,8938,2021-05-01,MNOP,JHS,-2415.0
30076,8938,2021-05-01,MNOP,MOH,-6746.5
30078,8938,2021-05-01,MNOP,WBD,-2074.8
30080,8938,2021-05-01,MNOP,YWV,-11355.9
30081,8938,2021-05-01,MNOP,YZL,-2134.25
30082,8938,2021-06-01,ABCD,GRH,-4618.95
30083,8938,2021-06-01,ABCD,KMS,-9900.3
30084,8938,2021-06-01,ABCD,KQI,-2934.8
30085,8938,2021-06-01,ABCD,MYF,-925.65
30086,8938,2021-06-01,ABCD,NCJ,-9454.8
30089,8938,2021-06-01,ABCD,TDS,-417.1
30090,8938,2021-06-01,ABCD,UFY,-4042.5
30091,8938,2021-06-01,EFGH,DCS,-383.25
30096,8938,2021-06-01,IJKL,AFP,-20791.5
30097,8938,2021-06-01,IJKL,EFW,-8284.0
30099,8938,2021-06-01,MNOP,FLV,-12614.85
30101,8938,2021-06-01,MNOP,JHS,-3220.2
30102,8938,2021-06-01,MNOP,MOH,-8667.0
30104,8938,2021-06-01,MNOP,WBD,-2928.6
30106,8938,2021-06-01,MNOP,YWV,-14706.3
30107,8938,2021-06-01,MNOP,YZL,-2289.5
30108,8938,2021-07-01,ABCD,GRH,-5081.3
30109,8938,2021-07-01,ABCD,KMS,-8097.75
30110,8938,2021-07-01,ABCD,KQI,-2460.6
30111,8938,2021-07-01,ABCD,MYF,-698.4
30112,8938,2021-07-01,ABCD,NCJ,-7871.6
30115,8938,2021-07-01,ABCD,TDS,-271.8
30116,8938,2021-07-01,ABCD,UFY,-1400.35
30122,8938,2021-07-01,IJKL,AFP,-15790.5
30123,8938,2021-07-01,IJKL,EFW,-7807.2
30125,8938,2021-07-01,MNOP,FLV,-11501.1
30127,8938,2021-07-01,MNOP,JHS,-2911.8
30128,8938,2021-07-01,MNOP,MOH,-7043.0
30130,8938,2021-07-01,MNOP,WBD,-2827.6
30132,8938,2021-07-01,MNOP,YWV,-10468.8
30133,8938,2021-07-01,MNOP,YZL,-1303.0
30134,8938,2021-08-01,ABCD,GRH,-3774.4
30135,8938,2021-08-01,ABCD,KMS,-8018.75
30136,8938,2021-08-01,ABCD,KQI,-2687.2
30137,8938,2021-08-01,ABCD,MYF,-52.95
30138,8938,2021-08-01,ABCD,NCJ,-8861.6
30141,8938,2021-08-01,ABCD,TDS,-189.6
30142,8938,2021-08-01,ABCD,UFY,-3712.1
30143,8938,2021-08-01,EFGH,DCS,-113.55
30145,8938,2021-08-01,EFGH,WXG,-168.7
30148,8938,2021-08-01,IJKL,AFP,-19472.0
30149,8938,2021-08-01,IJKL,EFW,-6524.4
30151,8938,2021-08-01,MNOP,FLV,-9491.85
30153,8938,2021-08-01,MNOP,JHS,-3445.8
30154,8938,2021-08-01,MNOP,MOH,-7247.5
30156,8938,2021-08-01,MNOP,WBD,-2543.6
30158,8938,2021-08-01,MNOP,YWV,-11008.5
30159,8938,2021-08-01,MNOP,YZL,-2107.25
30160,8938,2021-09-01,ABCD,GRH,-4461.45
30161,8938,2021-09-01,ABCD,KMS,-10210.4
30162,8938,2021-09-01,ABCD,KQI,-3078.6
30163,8938,2021-09-01,ABCD,MYF,-1080.9
30164,8938,2021-09-01,ABCD,NCJ,-8973.2
30167,8938,2021-09-01,ABCD,TDS,-865.2
30168,8938,2021-09-01,ABCD,UFY,-4071.55
30169,8938,2021-09-01,EFGH,DCS,-378.0
30171,8938,2021-09-01,EFGH,WXG,-641.4
30172,8938,2021-09-01,EFGH,XSX,-205.8
30174,8938,2021-09-01,IJKL,AFP,-27542.0
30175,8938,2021-09-01,IJKL,EFW,-7446.4
30177,8938,2021-09-01,MNOP,FLV,-12285.9
30179,8938,2021-09-01,MNOP,JHS,-3535.35
30180,8938,2021-09-01,MNOP,MOH,-10334.0
30182,8938,2021-09-01,MNOP,WBD,-2325.0
30184,8938,2021-09-01,MNOP,YWV,-13333.2
30185,8938,2021-09-01,MNOP,YZL,-3148.5
30186,8938,2021-10-01,ABCD,GRH,-7073.5
30187,8938,2021-10-01,ABCD,KMS,-10388.45
30188,8938,2021-10-01,ABCD,KQI,-3498.2
30189,8938,2021-10-01,ABCD,MYF,-1374.45
30190,8938,2021-10-01,ABCD,NCJ,-9995.2
30193,8938,2021-10-01,ABCD,TDS,-655.4
30194,8938,2021-10-01,ABCD,UFY,-4493.3
30195,8938,2021-10-01,EFGH,DCS,-141.6
30197,8938,2021-10-01,EFGH,WXG,-145.8
30198,8938,2021-10-01,EFGH,XSX,-114.2
30200,8938,2021-10-01,IJKL,AFP,-24750.5
30201,8938,2021-10-01,IJKL,EFW,-8203.2
30203,8938,2021-10-01,MNOP,FLV,-14914.35
30205,8938,2021-10-01,MNOP,JHS,-3634.8
30206,8938,2021-10-01,MNOP,MOH,-8961.0
30208,8938,2021-10-01,MNOP,WBD,-2843.0
30210,8938,2021-10-01,MNOP,YWV,-12462.9
30211,8938,2021-10-01,MNOP,YZL,-2578.0
30212,8938,2021-11-01,ABCD,GRH,-5739.65
30213,8938,2021-11-01,ABCD,KMS,-8976.2
30214,8938,2021-11-01,ABCD,KQI,-2822.0
30215,8938,2021-11-01,ABCD,MYF,-506.85
30216,8938,2021-11-01,ABCD,NCJ,-8506.0
30219,8938,2021-11-01,ABCD,TDS,-666.3
30220,8938,2021-11-01,ABCD,UFY,-3792.6
30221,8938,2021-11-01,EFGH,DCS,-542.85
30223,8938,2021-11-01,EFGH,WXG,-38.6
30226,8938,2021-11-01,IJKL,AFP,-22936.0
30227,8938,2021-11-01,IJKL,EFW,-7908.0
30229,8938,2021-11-01,MNOP,FLV,-12671.55
30231,8938,2021-11-01,MNOP,JHS,-2679.0
30232,8938,2021-11-01,MNOP,MOH,-8315.0
30234,8938,2021-11-01,MNOP,WBD,-2303.2
30236,8938,2021-11-01,MNOP,YWV,-14377.5
30237,8938,2021-11-01,MNOP,YZL,-1702.25
30238,8938,2021-12-01,ABCD,GRH,-4566.45
30239,8938,2021-12-01,ABCD,KMS,-7872.9
30240,8938,2021-12-01,ABCD,KQI,-2697.6
30241,8938,2021-12-01,ABCD,MYF,-507.3
30242,8938,2021-12-01,ABCD,NCJ,-8654.4
30245,8938,2021-12-01,ABCD,TDS,-528.9
30246,8938,2021-12-01,ABCD,UFY,-2523.85
30247,8938,2021-12-01,EFGH,DCS,-67.2
30249,8938,2021-12-01,EFGH,WXG,-24.9
30252,8938,2021-12-01,IJKL,AFP,-17759.0
30253,8938,2021-12-01,IJKL,EFW,-7709.2
30255,8938,2021-12-01,MNOP,FLV,-10600.65
30257,8938,2021-12-01,MNOP,JHS,-2430.45
30258,8938,2021-12-01,MNOP,MOH,-8226.0
30260,8938,2021-12-01,MNOP,WBD,-2479.6
30262,8938,2021-12-01,MNOP,YWV,-11288.1
30263,8938,2021-12-01,MNOP,YZL,-2200.0
30264,8938,2022-01-01,ABCD,GRH,-4496.8
30265,8938,2022-01-01,ABCD,KMS,-10709.6
30266,8938,2022-01-01,ABCD,KQI,-3348.2
30267,8938,2022-01-01,ABCD,MYF,-148.95
30268,8938,2022-01-01,ABCD,NCJ,-8510.4
30271,8938,2022-01-01,ABCD,TDS,-439.2
30272,8938,2022-01-01,ABCD,UFY,-3396.4
30273,8938,2022-01-01,EFGH,DCS,-377.85
30278,8938,2022-01-01,IJKL,AFP,-19860.0
30279,8938,2022-01-01,IJKL,EFW,-7702.4
30281,8938,2022-01-01,MNOP,FLV,-9894.15
30283,8938,2022-01-01,MNOP,JHS,-3556.05
30284,8938,2022-01-01,MNOP,MOH,-6848.5
30286,8938,2022-01-01,MNOP,WBD,-2636.2
30288,8938,2022-01-01,MNOP,YWV,-11277.0
30289,8938,2022-01-01,MNOP,YZL,-2326.75
30290,8938,2022-02-01,ABCD,GRH,-5484.85
30291,8938,2022-02-01,ABCD,KMS,-8954.75
30292,8938,2022-02-01,ABCD,KQI,-3041.0
30293,8938,2022-02-01,ABCD,MYF,-1335.75
30294,8938,2022-02-01,ABCD,NCJ,-10267.6
30297,8938,2022-02-01,ABCD,TDS,-350.8
30298,8938,2022-02-01,ABCD,UFY,-2283.4
30299,8938,2022-02-01,EFGH,DCS,-282.6
30302,8938,2022-02-01,EFGH,XSX,-53.8
30304,8938,2022-02-01,IJKL,AFP,-20167.5
30305,8938,2022-02-01,IJKL,EFW,-9649.2
30307,8938,2022-02-01,MNOP,FLV,-9482.85
30309,8938,2022-02-01,MNOP,JHS,-2925.3
30310,8938,2022-02-01,MNOP,MOH,-7880.5
30312,8938,2022-02-01,MNOP,WBD,-2494.6
30314,8938,2022-02-01,MNOP,YWV,-13392.9
30315,8938,2022-02-01,MNOP,YZL,-1885.25
30316,8938,2022-03-01,ABCD,GRH,-7468.3
30317,8938,2022-03-01,ABCD,KMS,-12010.95
30318,8938,2022-03-01,ABCD,KQI,-4438.2
30319,8938,2022-03-01,ABCD,MYF,-2784.3
30320,8938,2022-03-01,ABCD,NCJ,-11846.0
30323,8938,2022-03-01,ABCD,TDS,-1430.5
30324,8938,2022-03-01,ABCD,UFY,-5442.15
30325,8938,2022-03-01,EFGH,DCS,-1539.3
30327,8938,2022-03-01,EFGH,WXG,-760.2
30328,8938,2022-03-01,EFGH,XSX,-1304.6
30330,8938,2022-03-01,IJKL,AFP,-28583.0
30331,8938,2022-03-01,IJKL,EFW,-10939.2
30332,8938,2022-03-01,MNOP,EQI,-257.85
30333,8938,2022-03-01,MNOP,FLV,-17454.6
30335,8938,2022-03-01,MNOP,JHS,-4407.0
30336,8938,2022-03-01,MNOP,MOH,-11648.5
30338,8938,2022-03-01,MNOP,WBD,-4189.8
30340,8938,2022-03-01,MNOP,YWV,-16093.8
30341,8938,2022-03-01,MNOP,YZL,-3738.75
30342,8938,2022-04-01,ABCD,GRH,-2918.3
30343,8938,2022-04-01,ABCD,KMS,-6995.9
30344,8938,2022-04-01,ABCD,KQI,-2368.0
30345,8938,2022-04-01,ABCD,MYF,-506.1
30346,8938,2022-04-01,ABCD,NCJ,-7574.4
30349,8938,2022-04-01,ABCD,TDS,-18.8
30350,8938,2022-04-01,ABCD,UFY,-3655.05
30356,8938,2022-04-01,IJKL,AFP,-17764.5
30357,8938,2022-04-01,IJKL,EFW,-6788.8
30359,8938,2022-04-01,MNOP,FLV,-10194.75
30361,8938,2022-04-01,MNOP,JHS,-3017.4
30362,8938,2022-04-01,MNOP,MOH,-7051.0
30364,8938,2022-04-01,MNOP,WBD,-2563.0
30366,8938,2022-04-01,MNOP,YWV,-12065.7
30367,8938,2022-04-01,MNOP,YZL,-1932.75
30368,8938,2022-05-01,ABCD,GRH,-5592.3
30369,8938,2022-05-01,ABCD,KMS,-7597.5
30370,8938,2022-05-01,ABCD,KQI,-2403.8
30371,8938,2022-05-01,ABCD,MYF,-532.2
30372,8938,2022-05-01,ABCD,NCJ,-7465.6
30375,8938,2022-05-01,ABCD,TDS,-36.8
30376,8938,2022-05-01,ABCD,UFY,-2687.65
30377,8938,2022-05-01,EFGH,DCS,-84.0
30382,8938,2022-05-01,IJKL,AFP,-19774.5
30383,8938,2022-05-01,IJKL,EFW,-6278.8
30385,8938,2022-05-01,MNOP,FLV,-10292.85
30387,8938,2022-05-01,MNOP,JHS,-3011.85
30388,8938,2022-05-01,MNOP,MOH,-6902.0
30390,8938,2022-05-01,MNOP,WBD,-2845.6
30392,8938,2022-05-01,MNOP,YWV,-12290.7
30393,8938,2022-05-01,MNOP,YZL,-2901.75
30394,8938,2022-06-01,ABCD,GRH,-4313.4
30395,8938,2022-06-01,ABCD,KMS,-8166.15
30396,8938,2022-06-01,ABCD,KQI,-2983.0
30397,8938,2022-06-01,ABCD,MYF,-1645.05
30398,8938,2022-06-01,ABCD,NCJ,-10862.4
30401,8938,2022-06-01,ABCD,TDS,-283.1
30402,8938,2022-06-01,ABCD,UFY,-2672.25
30403,8938,2022-06-01,EFGH,DCS,-773.1
30405,8938,2022-06-01,EFGH,WXG,-102.0
30408,8938,2022-06-01,IJKL,AFP,-17186.0
30409,8938,2022-06-01,IJKL,EFW,-7289.2
30411,8938,2022-06-01,MNOP,FLV,-9775.8
30413,8938,2022-06-01,MNOP,JHS,-3719.7
30414,8938,2022-06-01,MNOP,MOH,-7611.0
30416,8938,2022-06-01,MNOP,WBD,-2769.0
30418,8938,2022-06-01,MNOP,YWV,-13779.3
30419,8938,2022-06-01,MNOP,YZL,-2724.25
30420,8938,2022-07-01,ABCD,GRH,-3064.25
30421,8938,2022-07-01,ABCD,KMS,-7847.7
30422,8938,2022-07-01,ABCD,KQI,-2349.0
30423,8938,2022-07-01,ABCD,MYF,-94.05
30424,8938,2022-07-01,ABCD,NCJ,-9866.4
30427,8938,2022-07-01,ABCD,TDS,-8.8
30428,8938,2022-07-01,ABCD,UFY,-1583.75
30434,8938,2022-07-01,IJKL,AFP,-14493.5
30435,8938,2022-07-01,IJKL,EFW,-6031.6
30437,8938,2022-07-01,MNOP,FLV,-9940.5
30439,8938,2022-07-01,MNOP,JHS,-2768.55
30440,8938,2022-07-01,MNOP,MOH,-7008.5
30442,8938,2022-07-01,MNOP,WBD,-2087.2
30444,8938,2022-07-01,MNOP,YWV,-9818.1
30445,8938,2022-07-01,MNOP,YZL,-2076.0
30446,8938,2022-08-01,ABCD,GRH,-5097.75
30447,8938,2022-08-01,ABCD,KMS,-9027.15
30448,8938,2022-08-01,ABCD,KQI,-3438.6
30449,8938,2022-08-01,ABCD,MYF,-269.1
30450,8938,2022-08-01,ABCD,NCJ,-10030.8
30453,8938,2022-08-01,ABCD,TDS,-176.0
30454,8938,2022-08-01,ABCD,UFY,-3885.7
30455,8938,2022-08-01,EFGH,DCS,-124.95
30457,8938,2022-08-01,EFGH,WXG,-217.7
30460,8938,2022-08-01,IJKL,AFP,-23247.5
30461,8938,2022-08-01,IJKL,EFW,-8058.4
30463,8938,2022-08-01,MNOP,FLV,-10314.0
30465,8938,2022-08-01,MNOP,JHS,-2669.1
30466,8938,2022-08-01,MNOP,MOH,-8697.0
30468,8938,2022-08-01,MNOP,WBD,-2232.8
30470,8938,2022-08-01,MNOP,YWV,-10720.5
30471,8938,2022-08-01,MNOP,YZL,-2558.25
30472,8938,2022-09-01,ABCD,GRH,-5374.95
30473,8938,2022-09-01,ABCD,KMS,-12000.9
30474,8938,2022-09-01,ABCD,KQI,-3312.6
30475,8938,2022-09-01,ABCD,MYF,-1270.95
30476,8938,2022-09-01,ABCD,NCJ,-10193.2
30479,8938,2022-09-01,ABCD,TDS,-587.3
30480,8938,2022-09-01,ABCD,UFY,-4065.6
30481,8938,2022-09-01,EFGH,DCS,-142.8
30483,8938,2022-09-01,EFGH,WXG,-495.8
30484,8938,2022-09-01,EFGH,XSX,-3.4
30486,8938,2022-09-01,IJKL,AFP,-29230.5
30487,8938,2022-09-01,IJKL,EFW,-10482.8
30489,8938,2022-09-01,MNOP,FLV,-11706.3
30491,8938,2022-09-01,MNOP,JHS,-3909.0
30492,8938,2022-09-01,MNOP,MOH,-11339.0
30494,8938,2022-09-01,MNOP,WBD,-3522.6
30496,8938,2022-09-01,MNOP,YWV,-15147.9
30497,8938,2022-09-01,MNOP,YZL,-3820.75
30498,8938,2022-10-01,ABCD,GRH,-5678.75
30499,8938,2022-10-01,ABCD,KMS,-9626.45
30500,8938,2022-10-01,ABCD,KQI,-3962.8
30501,8938,2022-10-01,ABCD,MYF,-1111.35
30502,8938,2022-10-01,ABCD,NCJ,-10296.8
30505,8938,2022-10-01,ABCD,TDS,-857.4
30506,8938,2022-10-01,ABCD,UFY,-4406.5
30507,8938,2022-10-01,EFGH,DCS,-655.95
30509,8938,2022-10-01,EFGH,WXG,-171.0
30510,8938,2022-10-01,EFGH,XSX,-71.2
30512,8938,2022-10-01,IJKL,AFP,-19791.5
30513,8938,2022-10-01,IJKL,EFW,-9475.2
30515,8938,2022-10-01,MNOP,FLV,-12080.7
30517,8938,2022-10-01,MNOP,JHS,-3031.5
30518,8938,2022-10-01,MNOP,MOH,-10376.5
30520,8938,2022-10-01,MNOP,WBD,-2768.4
30522,8938,2022-10-01,MNOP,YWV,-15846.0
30523,8938,2022-10-01,MNOP,YZL,-2540.0
30524,8938,2022-11-01,ABCD,GRH,-4857.65
30525,8938,2022-11-01,ABCD,KMS,-9534.05
30526,8938,2022-11-01,ABCD,KQI,-2659.2
30527,8938,2022-11-01,ABCD,MYF,-468.6
30528,8938,2022-11-01,ABCD,NCJ,-9234.8
30531,8938,2022-11-01,ABCD,TDS,-186.5
30532,8938,2022-11-01,ABCD,UFY,-3778.95
30533,8938,2022-11-01,EFGH,DCS,-46.35
30535,8938,2022-11-01,EFGH,WXG,-196.9
30538,8938,2022-11-01,IJKL,AFP,-19047.0
30539,8938,2022-11-01,IJKL,EFW,-7399.2
30541,8938,2022-11-01,MNOP,FLV,-11650.05
30543,8938,2022-11-01,MNOP,JHS,-3189.3
30544,8938,2022-11-01,MNOP,MOH,-8502.5
30546,8938,2022-11-01,MNOP,WBD,-2224.4
30548,8938,2022-11-01,MNOP,YWV,-11635.2
30549,8938,2022-11-01,MNOP,YZL,-2383.75
30550,8938,2022-12-01,ABCD,GRH,-3143.7
30551,8938,2022-12-01,ABCD,KMS,-8356.5
30552,8938,2022-12-01,ABCD,KQI,-3425.2
30553,8938,2022-12-01,ABCD,MYF,-217.8
30554,8938,2022-12-01,ABCD,NCJ,-10624.8
30557,8938,2022-12-01,ABCD,TDS,-60.0
30558,8938,2022-12-01,ABCD,UFY,-3631.6
30559,8938,2022-12-01,EFGH,DCS,-52.05
30564,8938,2022-12-01,IJKL,AFP,-13935.5
30565,8938,2022-12-01,IJKL,EFW,-7271.6
30567,8938,2022-12-01,MNOP,FLV,-8154.45
30569,8938,2022-12-01,MNOP,JHS,-2647.2
30570,8938,2022-12-01,MNOP,MOH,-6815.0
30572,8938,2022-12-01,MNOP,WBD,-2462.0
30574,8938,2022-12-01,MNOP,YWV,-9353.7
30575,8938,2022-12-01,MNOP,YZL,-1687.5
30576,8938,2023-01-01,ABCD,GRH,-4936.75
30577,8938,2023-01-01,ABCD,KMS,-9724.0
30578,8938,2023-01-01,ABCD,KQI,-2587.6
30579,8938,2023-01-01,ABCD,MYF,-668.4
30580,8938,2023-01-01,ABCD,NCJ,-8808.4
30583,8938,2023-01-01,ABCD,TDS,-695.6
30584,8938,2023-01-01,ABCD,UFY,-3269.0
30585,8938,2023-01-01,EFGH,DCS,-83.85
30587,8938,2023-01-01,EFGH,WXG,-88.0
30590,8938,2023-01-01,IJKL,AFP,-17942.0
30591,8938,2023-01-01,IJKL,EFW,-8416.8
30593,8938,2023-01-01,MNOP,FLV,-7910.55
30595,8938,2023-01-01,MNOP,JHS,-3223.5
30596,8938,2023-01-01,MNOP,MOH,-6705.5
30598,8938,2023-01-01,MNOP,WBD,-2073.8
30600,8938,2023-01-01,MNOP,YWV,-14183.4
30601,8938,2023-01-01,MNOP,YZL,-2610.75
30602,8938,2023-02-01,ABCD,GRH,-5569.55
30603,8938,2023-02-01,ABCD,KMS,-10334.2
30604,8938,2023-02-01,ABCD,KQI,-3185.2
30605,8938,2023-02-01,ABCD,MYF,-1230.9
30606,8938,2023-02-01,ABCD,NCJ,-10146.8
30609,8938,2023-02-01,ABCD,TDS,-255.1
30610,8938,2023-02-01,ABCD,UFY,-2513.0
30611,8938,2023-02-01,EFGH,DCS,-105.15
30614,8938,2023-02-01,EFGH,XSX,-250.6
30616,8938,2023-02-01,IJKL,AFP,-21755.0
30617,8938,2023-02-01,IJKL,EFW,-9118.8
30619,8938,2023-02-01,MNOP,FLV,-9303.75
30621,8938,2023-02-01,MNOP,JHS,-4383.15
30622,8938,2023-02-01,MNOP,MOH,-8524.5
30624,8938,2023-02-01,MNOP,WBD,-3001.6
30626,8938,2023-02-01,MNOP,YWV,-10701.0
30627,8938,2023-02-01,MNOP,YZL,-1955.5
30628,8938,2023-03-01,ABCD,GRH,-6290.9
30629,8938,2023-03-01,ABCD,KMS,-12799.2
30630,8938,2023-03-01,ABCD,KQI,-4757.2
30631,8938,2023-03-01,ABCD,MYF,-1037.1
30632,8938,2023-03-01,ABCD,NCJ,-12706.0
30633,8938,2023-03-01,ABCD,QEK,-345.0
30635,8938,2023-03-01,ABCD,TDS,-1755.9
30636,8938,2023-03-01,ABCD,UFY,-5701.85
30637,8938,2023-03-01,EFGH,DCS,-1352.25
30639,8938,2023-03-01,EFGH,WXG,-659.4
30640,8938,2023-03-01,EFGH,XSX,-910.2
30642,8938,2023-03-01,IJKL,AFP,-25042.0
30643,8938,2023-03-01,IJKL,EFW,-11991.6
30644,8938,2023-03-01,MNOP,EQI,-19.2
30645,8938,2023-03-01,MNOP,FLV,-15207.75
30647,8938,2023-03-01,MNOP,JHS,-4138.35
30648,8938,2023-03-01,MNOP,MOH,-12130.0
30650,8938,2023-03-01,MNOP,WBD,-4412.8
30652,8938,2023-03-01,MNOP,YWV,-21166.2
30653,8938,2023-03-01,MNOP,YZL,-3528.0
30654,8938,2023-04-01,ABCD,GRH,-4194.75
30655,8938,2023-04-01,ABCD,KMS,-9408.5
30656,8938,2023-04-01,ABCD,KQI,-2301.4
30657,8938,2023-04-01,ABCD,MYF,-447.0
30658,8938,2023-04-01,ABCD,NCJ,-6726.8
30661,8938,2023-04-01,ABCD,TDS,-289.0
30662,8938,2023-04-01,ABCD,UFY,-1816.15
30668,8938,2023-04-01,IJKL,AFP,-13268.0
30669,8938,2023-04-01,IJKL,EFW,-8075.2
